Date,Region,COUNTRY,Product_Name,Company_Names,Units_Sold,Unit_Price,Total_Sales,Cost_of_Goods_Sold,Profit,Discount,Customer_Segement
9/19/2023,North,RUSSIA,Laptop,Massive Dynamic,33,98.1,3237.3,2657.41,579.89,20,Wholesale
9/19/2023,South,RUSSIA,Printer,Hooli,48,44.98,2159.04,1534.87,624.17,20,Retail
9/19/2023,West,RUSSIA,Mouse,Vehement Capital Partners,304,9.04,2748.16,1891.78,856.38,20,Enterprise
9/19/2023,Central,RUSSIA,Keyboard,Soylent LLC,890,37.65,33508.5,22908.94,10599.56,5,Wholesale
9/19/2023,South,RUSSIA,Keyboard,Umbrella Corp,972,69.35,67408.2,44264.09,23144.11,15,Retail
9/19/2023,East,RUSSIA,Laptop,Massive Dynamic,344,88.74,30526.56,18072.51,12454.05,20,Retail
9/19/2023,East,RUSSIA,Laptop,Globex Inc,673,96.88,65200.24,36274.93,28925.31,0,Wholesale
9/19/2023,South,RUSSIA,Monitor,Hooli,260,20.2,5252,4198.08,1053.92,10,Enterprise
9/20/2023,North,RUSSIA,Printer,Umbrella Corp,314,37.02,11624.28,5068.51,6555.77,5,Enterprise
9/20/2023,South,RUSSIA,Mouse,Wayne Enterprises,52,77.46,4027.92,2474.95,1552.97,15,Retail
9/20/2023,West,RUSSIA,Printer,Umbrella Corp,294,87.58,25748.52,17801.27,7947.25,5,Enterprise
9/20/2023,East,RUSSIA,Laptop,Vehement Capital Partners,580,21.68,12574.4,10628.98,1945.42,20,Enterprise
9/20/2023,Central,RUSSIA,Laptop,Vehement Capital Partners,792,40.14,31790.88,12903.32,18887.56,10,Retail
9/20/2023,West,RUSSIA,Laptop,Massive Dynamic,107,80.87,8653.09,4610.49,4042.6,15,Retail
9/20/2023,Central,RUSSIA,Laptop,Umbrella Corp,531,17.51,9297.81,6920.05,2377.76,15,Wholesale
9/20/2023,South,RUSSIA,Mouse,Vehement Capital Partners,90,71.44,6429.6,3918.57,2511.03,10,Wholesale
9/20/2023,West,RUSSIA,Laptop,Umbrella Corp,630,28.57,17999.1,9689.44,8309.66,15,Enterprise
9/20/2023,West,RUSSIA,Printer,Hooli,888,83.27,73943.76,32691.41,41252.35,5,Retail
9/20/2023,West,RUSSIA,Monitor,Soylent LLC,320,14.37,4598.4,2960.32,1638.08,5,Wholesale
9/20/2023,Central,RUSSIA,Laptop,Hooli,438,39.68,17379.84,10890.36,6489.48,5,Enterprise
9/20/2023,North,RUSSIA,Monitor,Globex Inc,416,46.98,19543.68,9847.17,9696.51,0,Retail
9/20/2023,South,RUSSIA,Laptop,Wayne Enterprises,240,85.76,20582.4,12615.76,7966.64,5,Enterprise
9/20/2023,North,RUSSIA,Mouse,Vehement Capital Partners,831,27,22437,11849.93,10587.07,0,Enterprise
9/21/2023,West,RUSSIA,Monitor,Umbrella Corp,685,77.28,52936.8,23241.4,29695.4,0,Wholesale
9/21/2023,Central,RUSSIA,Mouse,Wayne Enterprises,619,84.27,52163.13,23568.21,28594.92,10,Enterprise
9/21/2023,East,RUSSIA,Mouse,Vehement Capital Partners,195,19.96,3892.2,2553.58,1338.62,15,Retail
9/21/2023,South,RUSSIA,Keyboard,Umbrella Corp,863,40.99,35374.37,27083.36,8291.01,20,Wholesale
9/21/2023,North,RUSSIA,Keyboard,Soylent LLC,935,45.79,42813.65,32017.39,10796.26,20,Wholesale
9/21/2023,North,RUSSIA,Laptop,Soylent LLC,873,39.31,34317.63,18734.02,15583.61,0,Wholesale
9/21/2023,North,RUSSIA,Laptop,Initech,36,67.7,2437.2,2039.34,397.86,10,Retail
9/21/2023,Central,RUSSIA,Printer,Wayne Enterprises,48,58.08,2787.84,2278.54,509.3,15,Wholesale
9/21/2023,Central,RUSSIA,Monitor,Globex Inc,612,62.69,38366.28,26203.81,12162.47,0,Enterprise
9/21/2023,East,RUSSIA,Mouse,Soylent LLC,383,22.72,8701.76,5079.25,3622.51,10,Wholesale
9/21/2023,North,RUSSIA,Keyboard,Corp,396,8.51,3369.96,1773.74,1596.22,10,Enterprise
9/21/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,359,44.18,15860.62,8208.92,7651.7,0,Retail
9/21/2023,North,RUSSIA,Mouse,Wayne Enterprises,162,43.7,7079.4,4336.17,2743.23,15,Enterprise
9/21/2023,East,RUSSIA,Laptop,Soylent LLC,403,16.26,6552.78,2627.08,3925.7,20,Enterprise
9/21/2023,North,RUSSIA,Laptop,Massive Dynamic,285,90.52,25798.2,19581.07,6217.13,20,Retail
9/21/2023,West,RUSSIA,Keyboard,Umbrella Corp,132,35.86,4733.52,3373.7,1359.82,0,Enterprise
9/21/2023,East,RUSSIA,Mouse,Globex Inc,189,28.76,5435.64,2314.36,3121.28,20,Wholesale
9/21/2023,North,RUSSIA,Printer,Massive Dynamic,838,76.13,63796.94,43296.85,20500.09,15,Retail
9/21/2023,West,RUSSIA,Printer,Wayne Enterprises,680,24.72,16809.6,7311.14,9498.46,0,Retail
9/21/2023,Central,RUSSIA,Mouse,Stark Industries,44,52.91,2328.04,1866.8,461.24,10,Enterprise
9/21/2023,North,RUSSIA,Monitor,Vehement Capital Partners,127,21.31,2706.37,1418.17,1288.2,15,Retail
9/21/2023,North,RUSSIA,Mouse,Wayne Enterprises,955,50.14,47883.7,21654.19,26229.51,10,Wholesale
9/21/2023,South,RUSSIA,Laptop,Corp,301,99.28,29883.28,20252.11,9631.17,5,Wholesale
9/21/2023,South,RUSSIA,Laptop,Hooli,880,82.77,72837.6,44110.54,28727.06,5,Wholesale
9/21/2023,East,RUSSIA,Keyboard,Globex Inc,556,77.64,43167.84,26415.37,16752.47,10,Retail
9/21/2023,North,RUSSIA,Laptop,Umbrella Corp,694,14.75,10236.5,4710.46,5526.04,10,Enterprise
9/21/2023,East,RUSSIA,Monitor,Corp,821,63.85,52420.85,35124.75,17296.1,5,Retail
9/22/2023,East,RUSSIA,Mouse,Corp,528,19.41,10248.48,7350.32,2898.16,20,Wholesale
9/22/2023,North,RUSSIA,Printer,Soylent LLC,259,31.26,8096.34,5932.82,2163.52,20,Retail
9/22/2023,Central,RUSSIA,Keyboard,Wayne Enterprises,799,60.5,48339.5,20155.7,28183.8,0,Wholesale
9/22/2023,West,RUSSIA,Printer,Massive Dynamic,971,27.18,26391.78,20647.6,5744.18,20,Enterprise
9/22/2023,Central,RUSSIA,Printer,Massive Dynamic,346,14.22,4920.12,2578.3,2341.82,15,Wholesale
9/22/2023,North,RUSSIA,Monitor,Wayne Enterprises,96,8.36,802.56,453.52,349.04,15,Wholesale
9/22/2023,West,RUSSIA,Laptop,Hooli,935,46.35,43337.25,22727.99,20609.26,15,Retail
9/22/2023,East,RUSSIA,Printer,Massive Dynamic,456,46.3,21112.8,10659.48,10453.32,5,Retail
9/22/2023,South,RUSSIA,Printer,Globex Inc,607,51.03,30975.21,13602.28,17372.93,0,Retail
9/22/2023,North,RUSSIA,Keyboard,Wayne Enterprises,662,5.84,3866.08,2315.87,1550.21,10,Retail
9/22/2023,East,RUSSIA,Keyboard,Wayne Enterprises,441,20.82,9181.62,5931.68,3249.94,0,Wholesale
9/22/2023,Central,RUSSIA,Mouse,Globex Inc,223,66.51,14831.73,7834.66,6997.07,5,Retail
9/22/2023,South,RUSSIA,Keyboard,Umbrella Corp,595,96.87,57637.65,31364.69,26272.96,0,Enterprise
9/22/2023,South,RUSSIA,Mouse,Stark Industries,984,76.15,74931.6,43705.73,31225.87,5,Wholesale
9/22/2023,East,RUSSIA,Laptop,Umbrella Corp,427,66.84,28540.68,23071.75,5468.93,5,Retail
9/22/2023,West,RUSSIA,Keyboard,Vehement Capital Partners,368,92.47,34028.96,26763.62,7265.34,20,Wholesale
9/22/2023,East,RUSSIA,Laptop,Initech,674,88.21,59453.54,43270.09,16183.45,5,Wholesale
9/22/2023,West,RUSSIA,Mouse,Vehement Capital Partners,832,90.56,75345.92,57603.48,17742.44,10,Retail
9/22/2023,West,RUSSIA,Printer,Massive Dynamic,338,26.09,8818.42,4049.12,4769.3,15,Enterprise
9/22/2023,East,RUSSIA,Keyboard,Umbrella Corp,647,19.66,12720.02,10250.54,2469.48,5,Wholesale
9/23/2023,West,RUSSIA,Laptop,Globex Inc,373,49.76,18560.48,13134.97,5425.51,20,Wholesale
9/23/2023,East,RUSSIA,Laptop,Soylent LLC,648,18.47,11968.56,9605.79,2362.77,0,Enterprise
9/23/2023,South,RUSSIA,Printer,Soylent LLC,566,71.45,40440.7,18992.07,21448.63,20,Retail
9/23/2023,East,RUSSIA,Mouse,Wayne Enterprises,920,85.31,78485.2,64869.72,13615.48,20,Wholesale
9/23/2023,Central,RUSSIA,Mouse,Massive Dynamic,91,63.46,5774.86,3037.49,2737.37,15,Retail
9/23/2023,East,RUSSIA,Printer,Corp,96,33.14,3181.44,1811.84,1369.6,15,Wholesale
9/23/2023,South,RUSSIA,Monitor,Initech,591,48.43,28622.13,17158.45,11463.68,5,Retail
9/23/2023,North,RUSSIA,Keyboard,Globex Inc,267,54.6,14578.2,7981.28,6596.92,20,Enterprise
9/23/2023,West,RUSSIA,Keyboard,Umbrella Corp,720,21.02,15134.4,12190.84,2943.56,15,Wholesale
9/23/2023,West,RUSSIA,Mouse,Umbrella Corp,726,91.22,66225.72,38871.79,27353.93,10,Retail
9/23/2023,East,RUSSIA,Printer,Corp,191,23.27,4444.57,1967.77,2476.8,5,Retail
9/23/2023,South,RUSSIA,Keyboard,Hooli,976,45.62,44525.12,19745.86,24779.26,15,Retail
9/23/2023,West,RUSSIA,Laptop,Soylent LLC,51,61.16,3119.16,1695.32,1423.84,15,Wholesale
9/23/2023,Central,RUSSIA,Printer,Initech,310,24.35,7548.5,5124.25,2424.25,0,Enterprise
9/23/2023,Central,RUSSIA,Printer,Hooli,303,27.61,8365.83,6422.42,1943.41,20,Retail
9/23/2023,West,RUSSIA,Monitor,Hooli,775,30.36,23529,10510.16,13018.84,10,Retail
9/23/2023,Central,RUSSIA,Printer,Initech,883,92.04,81271.32,68133.29,13138.03,15,Wholesale
9/23/2023,South,RUSSIA,Mouse,Vehement Capital Partners,298,92.23,27484.54,21815.02,5669.52,15,Enterprise
9/23/2023,West,RUSSIA,Keyboard,Initech,297,82.91,24624.27,14590.95,10033.32,0,Retail
9/23/2023,South,RUSSIA,Laptop,Soylent LLC,894,15.69,14026.86,5667.88,8358.98,5,Retail
9/23/2023,North,RUSSIA,Mouse,Wayne Enterprises,220,80.84,17784.8,8739.32,9045.48,15,Enterprise
9/23/2023,West,RUSSIA,Mouse,Umbrella Corp,793,45.44,36033.92,30080.61,5953.31,5,Wholesale
9/23/2023,East,RUSSIA,Keyboard,Massive Dynamic,301,14,4214,3212.77,1001.23,20,Enterprise
9/23/2023,West,RUSSIA,Printer,Globex Inc,398,97.47,38793.06,29328.62,9464.44,20,Retail
9/23/2023,West,RUSSIA,Mouse,Massive Dynamic,680,61.35,41718,21895.29,19822.71,0,Wholesale
9/23/2023,North,RUSSIA,Printer,Vehement Capital Partners,660,26.43,17443.8,14543.8,2900,15,Retail
9/23/2023,East,RUSSIA,Printer,Soylent LLC,359,71.58,25697.22,16442.06,9255.16,0,Wholesale
9/23/2023,West,RUSSIA,Laptop,Vehement Capital Partners,697,13.01,9067.97,4920.6,4147.37,0,Wholesale
9/23/2023,Central,RUSSIA,Mouse,Hooli,306,79.07,24195.42,14997.14,9198.28,20,Retail
9/24/2023,Central,RUSSIA,Laptop,Hooli,292,7.19,2099.48,1566.21,533.27,10,Retail
9/24/2023,East,RUSSIA,Laptop,Stark Industries,811,96.4,78180.4,36821.05,41359.35,0,Retail
9/24/2023,West,RUSSIA,Monitor,Umbrella Corp,260,22.16,5761.6,4067.7,1693.9,15,Wholesale
9/24/2023,Central,RUSSIA,Printer,Vehement Capital Partners,408,49.13,20045.04,15598,4447.04,10,Retail
9/24/2023,Central,RUSSIA,Printer,Initech,379,57.54,21807.66,15727.78,6079.88,10,Enterprise
9/24/2023,North,RUSSIA,Mouse,Wayne Enterprises,856,60.07,51419.92,26727.66,24692.26,5,Retail
9/24/2023,East,RUSSIA,Laptop,Hooli,412,56.95,23463.4,18614.77,4848.63,0,Enterprise
9/24/2023,South,RUSSIA,Monitor,Umbrella Corp,787,11.31,8900.97,4046.61,4854.36,10,Wholesale
9/24/2023,Central,RUSSIA,Printer,Soylent LLC,789,35.17,27749.13,21707.87,6041.26,0,Enterprise
9/24/2023,North,RUSSIA,Printer,Hooli,523,52.81,27619.63,16918.26,10701.37,10,Enterprise
9/24/2023,Central,RUSSIA,Laptop,Stark Industries,507,47.18,23920.26,13605.46,10314.8,10,Wholesale
9/24/2023,East,RUSSIA,Printer,Massive Dynamic,217,38.96,8454.32,4089.85,4364.47,0,Wholesale
9/24/2023,East,RUSSIA,Mouse,Corp,678,81.14,55012.92,30284.6,24728.32,20,Retail
9/24/2023,West,RUSSIA,Laptop,Umbrella Corp,525,35.75,18768.75,14354.72,4414.03,20,Wholesale
9/24/2023,West,RUSSIA,Laptop,Soylent LLC,974,52.39,51027.86,40519.54,10508.32,0,Wholesale
9/24/2023,West,RUSSIA,Mouse,Vehement Capital Partners,789,30.38,23969.82,10352.98,13616.84,15,Enterprise
9/24/2023,West,RUSSIA,Keyboard,Wayne Enterprises,953,6.2,5908.6,4613.92,1294.68,20,Enterprise
9/24/2023,Central,RUSSIA,Monitor,Hooli,907,26.54,24071.78,18250.86,5820.92,10,Retail
9/24/2023,West,RUSSIA,Monitor,Hooli,774,60.69,46974.06,29583.73,17390.33,5,Enterprise
9/24/2023,South,RUSSIA,Printer,Corp,807,59.68,48161.76,39409.38,8752.38,0,Wholesale
9/24/2023,West,RUSSIA,Monitor,Hooli,568,95.04,53982.72,22483.31,31499.41,15,Wholesale
9/24/2023,East,RUSSIA,Printer,Hooli,471,58.3,27459.3,14829.18,12630.12,10,Wholesale
9/24/2023,West,RUSSIA,Printer,Soylent LLC,547,17.48,9561.56,4332.91,5228.65,15,Retail
9/24/2023,North,RUSSIA,Mouse,Umbrella Corp,378,95.27,36012.06,15279.46,20732.6,10,Wholesale
9/24/2023,West,RUSSIA,Mouse,Initech,402,52.2,20984.4,10079.33,10905.07,10,Enterprise
9/24/2023,Central,RUSSIA,Keyboard,Stark Industries,550,36.78,20229,12265.25,7963.75,5,Enterprise
9/24/2023,West,RUSSIA,Keyboard,Corp,463,40.93,18950.59,15459.97,3490.62,20,Retail
9/25/2023,North,RUSSIA,Keyboard,Massive Dynamic,568,34.46,19573.28,14591.8,4981.48,15,Enterprise
9/25/2023,East,RUSSIA,Keyboard,Corp,87,66.44,5780.28,3890.96,1889.32,0,Retail
9/25/2023,Central,RUSSIA,Printer,Stark Industries,393,8.98,3529.14,2669.14,860,0,Wholesale
9/25/2023,Central,RUSSIA,Printer,Soylent LLC,388,11.42,4430.96,2769.4,1661.56,0,Enterprise
9/25/2023,West,RUSSIA,Monitor,Wayne Enterprises,831,5.28,4387.68,3484.48,903.2,20,Retail
9/25/2023,North,RUSSIA,Mouse,Globex Inc,838,5.27,4416.26,2087.03,2329.23,20,Enterprise
9/25/2023,West,RUSSIA,Laptop,Umbrella Corp,116,38.1,4419.6,3065.03,1354.57,0,Retail
9/25/2023,West,RUSSIA,Printer,Stark Industries,200,45.62,9124,4535.35,4588.65,0,Wholesale
9/25/2023,West,RUSSIA,Mouse,Stark Industries,684,8.93,6108.12,4436.83,1671.29,10,Retail
9/25/2023,North,RUSSIA,Printer,Initech,510,64.52,32905.2,14469.11,18436.09,0,Retail
9/25/2023,East,RUSSIA,Mouse,Initech,929,71.95,66841.55,37235.05,29606.5,0,Retail
9/25/2023,West,RUSSIA,Keyboard,Vehement Capital Partners,662,61.37,40626.94,33046.89,7580.05,10,Enterprise
9/25/2023,Central,RUSSIA,Laptop,Massive Dynamic,727,66.24,48156.48,27968.42,20188.06,10,Retail
9/25/2023,East,RUSSIA,Monitor,Vehement Capital Partners,86,12.08,1038.88,558.04,480.84,10,Wholesale
9/25/2023,West,RUSSIA,Mouse,Globex Inc,815,89.97,73325.55,55165.93,18159.62,15,Wholesale
9/25/2023,Central,RUSSIA,Laptop,Globex Inc,326,24.28,7915.28,3744.89,4170.39,0,Wholesale
9/25/2023,North,RUSSIA,Monitor,Massive Dynamic,976,9.63,9398.88,6349.23,3049.65,15,Retail
9/25/2023,North,RUSSIA,Mouse,Initech,456,66.89,30501.84,22525.52,7976.32,20,Wholesale
9/25/2023,Central,RUSSIA,Mouse,Stark Industries,273,32.52,8877.96,5449.21,3428.75,15,Wholesale
9/25/2023,East,RUSSIA,Printer,Soylent LLC,707,75.89,53654.23,38246.39,15407.84,5,Enterprise
9/25/2023,East,RUSSIA,Printer,Wayne Enterprises,495,25.57,12657.15,7713.21,4943.94,15,Wholesale
9/25/2023,North,RUSSIA,Mouse,Massive Dynamic,174,97.08,16891.92,10356.03,6535.89,0,Wholesale
9/25/2023,West,RUSSIA,Printer,Stark Industries,759,39.21,29760.39,20845.49,8914.9,5,Retail
9/25/2023,South,RUSSIA,Laptop,Vehement Capital Partners,390,71.31,27810.9,19475.67,8335.23,20,Wholesale
9/25/2023,Central,RUSSIA,Keyboard,Soylent LLC,75,44.55,3341.25,2603.08,738.17,20,Enterprise
9/25/2023,South,RUSSIA,Laptop,Globex Inc,977,69.49,67891.73,28532.12,39359.61,5,Wholesale
9/25/2023,Central,RUSSIA,Laptop,Wayne Enterprises,226,9.45,2135.7,1335.22,800.48,0,Wholesale
9/25/2023,South,RUSSIA,Laptop,Massive Dynamic,799,80.23,64103.77,47553.93,16549.84,20,Retail
9/25/2023,North,RUSSIA,Mouse,Wayne Enterprises,505,89,44945,23734.89,21210.11,5,Wholesale
9/26/2023,Central,RUSSIA,Laptop,Initech,301,77.83,23426.83,11049.74,12377.09,5,Retail
9/26/2023,South,RUSSIA,Printer,Initech,83,80.88,6713.04,3687.76,3025.28,10,Retail
9/26/2023,North,RUSSIA,Monitor,Vehement Capital Partners,757,38.04,28796.28,11874.77,16921.51,20,Wholesale
9/26/2023,North,RUSSIA,Monitor,Hooli,865,8.39,7257.35,3931.97,3325.38,5,Retail
9/26/2023,North,RUSSIA,Keyboard,Wayne Enterprises,799,56.35,45023.65,20176.97,24846.68,0,Wholesale
9/26/2023,West,RUSSIA,Mouse,Soylent LLC,693,28.29,19604.97,13440.37,6164.6,0,Enterprise
9/26/2023,West,RUSSIA,Keyboard,Wayne Enterprises,586,87.22,51110.92,29494.79,21616.13,20,Wholesale
9/26/2023,Central,RUSSIA,Keyboard,Globex Inc,244,10.63,2593.72,2198.97,394.75,0,Wholesale
9/26/2023,West,RUSSIA,Monitor,Globex Inc,439,68.98,30282.22,23044.81,7237.41,15,Enterprise
9/26/2023,West,RUSSIA,Mouse,Stark Industries,409,96.15,39325.35,20938.28,18387.07,20,Enterprise
9/26/2023,East,RUSSIA,Keyboard,Wayne Enterprises,559,97.14,54301.26,33230.16,21071.1,20,Wholesale
9/26/2023,South,RUSSIA,Monitor,Stark Industries,981,93.09,91321.29,50354.64,40966.65,20,Enterprise
9/26/2023,East,RUSSIA,Mouse,Umbrella Corp,642,82.47,52945.74,30307.09,22638.65,10,Wholesale
9/26/2023,South,RUSSIA,Keyboard,Corp,78,88.47,6900.66,4709.75,2190.91,10,Wholesale
9/26/2023,South,RUSSIA,Monitor,Wayne Enterprises,835,23.73,19814.55,13851.52,5963.03,10,Enterprise
9/26/2023,North,RUSSIA,Keyboard,Hooli,102,79.57,8116.14,6877.35,1238.79,5,Wholesale
9/26/2023,Central,RUSSIA,Mouse,Corp,695,68.15,47364.25,31992.29,15371.96,0,Wholesale
9/26/2023,South,RUSSIA,Printer,Stark Industries,834,57.14,47654.76,36923.5,10731.26,10,Retail
9/26/2023,North,RUSSIA,Monitor,Massive Dynamic,632,96.68,61101.76,26481.6,34620.16,5,Wholesale
9/26/2023,East,RUSSIA,Monitor,Stark Industries,655,82.62,54116.1,42769.71,11346.39,15,Wholesale
9/26/2023,East,RUSSIA,Mouse,Massive Dynamic,310,60.1,18631,12657.67,5973.33,20,Retail
9/26/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,604,86.74,52390.96,43511.14,8879.82,15,Retail
9/26/2023,West,RUSSIA,Keyboard,Stark Industries,53,28.33,1501.49,1110.22,391.27,0,Enterprise
9/26/2023,East,RUSSIA,Keyboard,Soylent LLC,408,53.17,21693.36,16398.55,5294.81,20,Retail
9/26/2023,South,RUSSIA,Monitor,Corp,149,71.51,10654.99,8403.02,2251.97,10,Retail
9/26/2023,Central,RUSSIA,Keyboard,Wayne Enterprises,621,12.88,7998.48,4351.29,3647.19,5,Retail
9/27/2023,South,RUSSIA,Mouse,Massive Dynamic,546,97.86,53431.56,44574.96,8856.6,0,Enterprise
9/27/2023,Central,RUSSIA,Monitor,Umbrella Corp,574,25.76,14786.24,6025.99,8760.25,15,Enterprise
9/27/2023,South,RUSSIA,Laptop,Massive Dynamic,695,72.4,50318,24338.52,25979.48,15,Wholesale
9/27/2023,West,RUSSIA,Keyboard,Stark Industries,300,97.02,29106,11873.07,17232.93,5,Retail
9/27/2023,East,RUSSIA,Keyboard,Stark Industries,889,68.78,61145.42,42733.68,18411.74,10,Wholesale
9/27/2023,Central,RUSSIA,Mouse,Massive Dynamic,851,52.16,44388.16,34353.75,10034.41,10,Enterprise
9/27/2023,East,RUSSIA,Keyboard,Initech,557,73.95,41190.15,28785.91,12404.24,5,Retail
9/27/2023,Central,RUSSIA,Laptop,Vehement Capital Partners,629,79.44,49967.76,35719.31,14248.45,0,Enterprise
9/27/2023,North,RUSSIA,Monitor,Soylent LLC,705,85.34,60164.7,40499.09,19665.61,0,Wholesale
9/27/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,306,63.53,19440.18,16254.56,3185.62,15,Wholesale
9/27/2023,North,RUSSIA,Mouse,Initech,263,67.72,17810.36,8451.71,9358.65,0,Wholesale
9/27/2023,East,RUSSIA,Monitor,Corp,196,36.68,7189.28,4891.17,2298.11,10,Enterprise
9/27/2023,East,RUSSIA,Keyboard,Soylent LLC,889,56.54,50264.06,37323.16,12940.9,10,Enterprise
9/27/2023,East,RUSSIA,Keyboard,Massive Dynamic,710,25.01,17757.1,7702.37,10054.73,0,Enterprise
9/27/2023,North,RUSSIA,Laptop,Wayne Enterprises,559,5.61,3135.99,1470.85,1665.14,0,Wholesale
9/27/2023,West,RUSSIA,Monitor,Globex Inc,981,52.49,51492.69,38870.94,12621.75,10,Wholesale
9/27/2023,North,RUSSIA,Laptop,Globex Inc,241,32.25,7772.25,3839.59,3932.66,0,Retail
9/27/2023,West,RUSSIA,Laptop,Wayne Enterprises,770,22.31,17178.7,8431.48,8747.22,20,Wholesale
9/27/2023,West,RUSSIA,Printer,Corp,581,82.56,47967.36,39227.28,8740.08,10,Wholesale
9/27/2023,West,RUSSIA,Printer,Wayne Enterprises,745,7.83,5833.35,4164.85,1668.5,10,Enterprise
9/27/2023,East,RUSSIA,Laptop,Initech,479,90.78,43483.62,32986.94,10496.68,15,Wholesale
9/27/2023,West,RUSSIA,Printer,Umbrella Corp,508,77.77,39507.16,29394.64,10112.52,15,Retail
9/27/2023,East,RUSSIA,Monitor,Massive Dynamic,671,79.24,53170.04,44340.32,8829.72,0,Retail
9/27/2023,Central,RUSSIA,Printer,Massive Dynamic,398,95.24,37905.52,28594.58,9310.94,15,Retail
9/27/2023,West,RUSSIA,Printer,Vehement Capital Partners,898,82.8,74354.4,39064.25,35290.15,5,Retail
9/27/2023,South,RUSSIA,Printer,Soylent LLC,397,63.18,25082.46,11081.75,14000.71,15,Enterprise
9/27/2023,South,RUSSIA,Monitor,Massive Dynamic,140,38.82,5434.8,2279.88,3154.92,10,Retail
9/27/2023,East,RUSSIA,Monitor,Globex Inc,81,71.23,5769.63,3171.94,2597.69,20,Wholesale
9/28/2023,Central,RUSSIA,Laptop,Vehement Capital Partners,87,98.02,8527.74,6831.53,1696.21,20,Retail
9/28/2023,South,RUSSIA,Keyboard,Globex Inc,610,42.86,26144.6,12053.77,14090.83,15,Retail
9/28/2023,South,RUSSIA,Mouse,Hooli,877,73.92,64827.84,44000.23,20827.61,20,Wholesale
9/28/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,44,56.43,2482.92,1167.9,1315.02,0,Enterprise
9/28/2023,East,RUSSIA,Printer,Hooli,370,74.63,27613.1,20668.74,6944.36,10,Wholesale
9/28/2023,North,RUSSIA,Keyboard,Initech,637,37.88,24129.56,10462.96,13666.6,5,Wholesale
9/28/2023,North,RUSSIA,Printer,Hooli,34,32.78,1114.52,786.23,328.29,15,Enterprise
9/28/2023,West,RUSSIA,Monitor,Soylent LLC,162,64.91,10515.42,6894.14,3621.28,10,Wholesale
9/28/2023,North,RUSSIA,Printer,Massive Dynamic,789,50.03,39473.67,19354.56,20119.11,5,Wholesale
9/28/2023,North,RUSSIA,Monitor,Globex Inc,627,25.18,15787.86,7531.94,8255.92,5,Retail
9/28/2023,Central,RUSSIA,Monitor,Corp,397,70.31,27913.07,17223.14,10689.93,5,Enterprise
9/28/2023,North,RUSSIA,Printer,Soylent LLC,571,54.93,31365.03,17200.71,14164.32,15,Retail
9/28/2023,East,RUSSIA,Printer,Soylent LLC,362,61.11,22121.82,9445.1,12676.72,5,Enterprise
9/28/2023,East,RUSSIA,Keyboard,Soylent LLC,611,65.02,39727.22,29499.86,10227.36,5,Wholesale
9/28/2023,East,RUSSIA,Laptop,Stark Industries,854,17.44,14893.76,7132.66,7761.1,20,Enterprise
9/28/2023,East,RUSSIA,Laptop,Vehement Capital Partners,29,87.66,2542.14,2060.75,481.39,0,Enterprise
9/28/2023,South,RUSSIA,Monitor,Wayne Enterprises,964,25.87,24938.68,13346.12,11592.56,5,Enterprise
9/28/2023,North,RUSSIA,Keyboard,Corp,297,38.32,11381.04,7493.33,3887.71,15,Enterprise
9/28/2023,South,RUSSIA,Monitor,Vehement Capital Partners,606,12.07,7314.42,4514.42,2800,20,Retail
9/28/2023,West,RUSSIA,Laptop,Vehement Capital Partners,869,55.56,48281.64,35744.56,12537.08,15,Enterprise
9/28/2023,South,RUSSIA,Mouse,Initech,309,37.62,11624.58,5086.41,6538.17,20,Retail
9/28/2023,West,RUSSIA,Monitor,Hooli,349,62.63,21857.87,15541.73,6316.14,5,Enterprise
9/28/2023,South,RUSSIA,Printer,Initech,231,12.74,2942.94,1753.75,1189.19,0,Wholesale
9/28/2023,Central,RUSSIA,Monitor,Stark Industries,247,36.29,8963.63,3858.86,5104.77,20,Wholesale
9/28/2023,South,RUSSIA,Monitor,Corp,879,40.54,35634.66,26500.03,9134.63,15,Enterprise
9/28/2023,East,RUSSIA,Mouse,Corp,774,93.14,72090.36,40550.43,31539.93,20,Enterprise
9/28/2023,North,RUSSIA,Monitor,Wayne Enterprises,216,32.99,7125.84,5017.66,2108.18,15,Wholesale
9/28/2023,East,RUSSIA,Printer,Stark Industries,720,20.83,14997.6,12518.32,2479.28,10,Wholesale
9/28/2023,West,RUSSIA,Laptop,Globex Inc,550,85.65,47107.5,36091.96,11015.54,0,Wholesale
9/28/2023,East,RUSSIA,Laptop,Hooli,905,47.67,43141.35,17606.36,25534.99,20,Wholesale
9/28/2023,Central,RUSSIA,Mouse,Hooli,675,5.52,3726,1871.68,1854.32,15,Enterprise
9/28/2023,North,RUSSIA,Printer,Hooli,898,54.96,49354.08,26417.99,22936.09,20,Enterprise
9/28/2023,West,RUSSIA,Printer,Stark Industries,150,57.36,8604,5765.17,2838.83,0,Retail
9/28/2023,South,RUSSIA,Printer,Corp,517,88.28,45640.76,29157.39,16483.37,10,Retail
9/28/2023,North,RUSSIA,Printer,Hooli,771,92.04,70962.84,31783.51,39179.33,5,Wholesale
